event_id,unix_timestamp,date,state_code,state,state_abbr,mun_code,municipality,detained,total_people_dead,military_dead,navy_dead,federal_police_dead,afi_dead,state_police_dead,ministerial_police_dead,municipal_police_dead,public_prosecutor_dead,organized_crime_dead,civilian_dead,total_people_wounded,military_wounded,navy_wounded,federal_police_wounded,afi_wounded,state_police_wounded,ministerial_police_wounded,municipal_police_wounded,public_prosecutor_wounded,organized_crime_wounded,civilian_wounded,long_guns_seized,small_arms_seized,cartridge_sezied,clips_seized,vehicles_seized,afi,army,federal_police,ministerial_police,municipal_police,navy,other,state_police,source,organized_crime_lethality,army_lethality,navy_lethality,federal_police_lethality,organized_crime_lethality_diff,army_lethality_diff,navy_lethality_diff,federal_police_lethality_diff,organized_crime_NewIndex,army_NewIndex,navy_NewIndex,federal_police_NewIndex,perfect_lethality,category,global_id
732,1240722010,2009-04-26,16,Michoacán de Ocampo,MICH,102,Uruapan,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,703,31,1,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,3,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,732
733,1240808410,2009-04-27,10,Durango,DGO,23,Pueblo Nuevo,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,733
734,1240894810,2009-04-28,25,Sinaloa,SIN,6,Culiacán,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,734
735,1241067610,2009-04-30,16,Michoacán de Ocampo,MICH,68,Peribán,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,735
736,1241240410,2009-05-02,14,Jalisco,JAL,27,Cuautitlán de García Barragán,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,736
737,1241326810,2009-05-03,14,Jalisco,JAL,94,Tequila,0,4,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,737
738,1241326810,2009-05-03,16,Michoacán de Ocampo,MICH,83,Tancítaro,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,738
739,1241413210,2009-05-04,25,Sinaloa,SIN,15,Salvador Alvarado,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,30,12,1,0,0,0,0,1,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,739
740,1241413210,2009-05-04,19,Nuevo León,NL,6,Apodaca,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1781,33,23,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,740
741,1241845210,2009-05-09,10,Durango,DGO,7,Gómez Palacio,0,2,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,3,0,0,2,3,1,0,2,2,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,741
742,1241931610,2009-05-10,27,Tabasco,TAB,4,Centro,10,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,2,0,40,33,1,0,1,0,0,0,0,0,0,confrontations,0.3333333333333333,NaN,NaN,NaN,-2,0,0,0,-0.5,NaN,NaN,NaN,0,dead.wounded,742
743,1241931610,2009-05-10,16,Michoacán de Ocampo,MICH,39,Huiramba,0,5,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,743
744,1242104410,2009-05-12,25,Sinaloa,SIN,13,Mocorito,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,744
745,1242190810,2009-05-13,12,Guerrero,GRO,6,Apaxtla,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,22,0,2315,36,2,0,1,0,0,0,0,0,0,confrontations,0,0,NaN,NaN,-1,-2,0,0,-1,-1,NaN,NaN,0,just_wounded,745
746,1242190810,2009-05-13,28,Tamaulipas,TAMPS,32,Reynosa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,809,33,1,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,746
747,1242190810,2009-05-13,12,Guerrero,GRO,50,Pungarabato,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,400,18,2,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,747
748,1242190810,2009-05-13,26,Sonora,SON,19,Cananea,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,748
749,1242277210,2009-05-14,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,749
750,1242277210,2009-05-14,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-2,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,750
751,1242536410,2009-05-17,19,Nuevo León,NL,39,Monterrey,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,190,14,10,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,751
752,1242709210,2009-05-19,16,Michoacán de Ocampo,MICH,83,Tancítaro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,752
753,1242709210,2009-05-19,19,Nuevo León,NL,39,Monterrey,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,753
754,1242709210,2009-05-19,14,Jalisco,JAL,72,San Diego de Alejandría,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,53,4,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,754
755,1243054810,2009-05-23,12,Guerrero,GRO,68,La Unión de Isidoro Montes de Oca,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,0,0,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,755
756,1243314010,2009-05-26,19,Nuevo León,NL,39,Monterrey,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,756
757,1243314010,2009-05-26,28,Tamaulipas,TAMPS,27,Nuevo Laredo,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,8,1,5676,46,1,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-2,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,757
758,1243400410,2009-05-27,32,Zacatecas,ZAC,53,Villa González Ortega,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,3,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,758
759,1243400410,2009-05-27,27,Tabasco,TAB,4,Centro,0,1,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,7,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,759
760,1243400410,2009-05-27,2,Baja California,BC,4,Tijuana,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,760
761,1243659610,2009-05-30,10,Durango,DGO,7,Gómez Palacio,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,761
762,1243659610,2009-05-30,16,Michoacán de Ocampo,MICH,30,Ecuandureo,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,762
763,1243918810,2009-06-02,5,Coahuila de Zaragoza,COAH,35,Torreón,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,763
764,1244091610,2009-06-04,12,Guerrero,GRO,11,Atoyac de Álvarez,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,764
765,1244091610,2009-06-04,16,Michoacán de Ocampo,MICH,88,Tarímbaro,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,0,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,765
766,1244178010,2009-06-05,8,Chihuahua,CHIH,17,Cuauhtémoc,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,766
767,1244264410,2009-06-06,12,Guerrero,GRO,1,Acapulco de Juárez,5,20,2,0,0,0,0,0,0,0,16,2,10,9,0,0,0,0,0,0,0,0,1,39,13,7287,246,11,0,1,0,0,0,0,0,0,confrontations,Inf,0.2222222222222222,NaN,NaN,16,-7,0,0,1,-0.6363636363636364,NaN,NaN,1,perfect_lethality,767
768,1244264410,2009-06-06,12,Guerrero,GRO,1,Acapulco de Juárez,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,768
769,1244264410,2009-06-06,16,Michoacán de Ocampo,MICH,102,Uruapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,769
770,1244437210,2009-06-08,28,Tamaulipas,TAMPS,22,Matamoros,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,4,13769,170,1,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,770
771,1244437210,2009-06-08,5,Coahuila de Zaragoza,COAH,35,Torreón,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,771
772,1244523610,2009-06-09,10,Durango,DGO,5,Durango,3,4,0,0,1,0,0,0,0,0,3,0,3,2,0,1,0,0,0,0,0,0,0,3,1,138,3,2,0,0,0,0,0,0,1,0,confrontations,Inf,0,NaN,1,3,-2,0,0,1,-1,NaN,0,1,perfect_lethality,772
773,1244523610,2009-06-09,10,Durango,DGO,5,Durango,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,773
774,1244610010,2009-06-10,28,Tamaulipas,TAMPS,22,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,774
775,1244696410,2009-06-11,28,Tamaulipas,TAMPS,40,Valle Hermoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,775
776,1244696410,2009-06-11,12,Guerrero,GRO,22,Coyuca de Catalán,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,1209,0,0,0,1,0,0,0,0,0,0,confrontations,NaN,0,NaN,NaN,0,-1,0,0,NaN,-1,NaN,NaN,0,no_dead_wounded,776
777,1244869210,2009-06-13,16,Michoacán de Ocampo,MICH,53,Morelia,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,Inf,0,0,0,3,NaN,NaN,NaN,1,0,no_dead_wounded,777
778,1244955610,2009-06-14,12,Guerrero,GRO,62,Tlacoachistlahuaca,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,168,9,4,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,778
779,1244955610,2009-06-14,16,Michoacán de Ocampo,MICH,102,Uruapan,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,779
780,1245042010,2009-06-15,29,Tlaxcala,TLAX,33,Tlaxcala,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-1,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,780
781,1245042010,2009-06-15,8,Chihuahua,CHIH,19,Chihuahua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,781
782,1245128410,2009-06-16,16,Michoacán de Ocampo,MICH,102,Uruapan,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,3,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,782
783,1245128410,2009-06-16,30,Veracruz de Ignacio de la Llave,VER,44,Córdoba,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,783
784,1245301210,2009-06-18,26,Sonora,SON,43,Nogales,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,784
785,1245387610,2009-06-19,20,Oaxaca,OAX,67,Oaxaca de Juárez,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,785
786,1245387610,2009-06-19,7,Chiapas,CHIS,34,Frontera Comalapa,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,786
787,1245474010,2009-06-20,12,Guerrero,GRO,22,Coyuca de Catalán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,109,0,0,0,0,1,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,787
788,1245474010,2009-06-20,15,México,MEX,123,Luvianos,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,788
789,1245560410,2009-06-21,8,Chihuahua,CHIH,19,Chihuahua,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-4,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,789
790,1245819610,2009-06-24,11,Guanajuato,GTO,4,Apaseo el Alto,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,5,2,0,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,790
791,1245906010,2009-06-25,26,Sonora,SON,43,Nogales,9,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,11,0,1765,46,1,0,0,1,0,0,0,0,0,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,791
792,1245906010,2009-06-25,8,Chihuahua,CHIH,19,Chihuahua,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,Inf,0,0,0,2,NaN,NaN,NaN,1,0,no_dead_wounded,792
793,1245906010,2009-06-25,12,Guerrero,GRO,48,Petatlán,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,confrontations,NaN,NaN,NaN,1,0,0,0,0,NaN,NaN,NaN,0,0,no_dead_wounded,793
794,1245992410,2009-06-26,11,Guanajuato,GTO,5,Apaseo el Grande,8,12,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,2,1,0,1,0,22,12,900,125,6,0,0,0,1,1,0,0,0,confrontations,12,NaN,NaN,NaN,11,0,0,0,0.8461538461538461,NaN,NaN,NaN,0,dead.wounded,794
795,1246078810,2009-06-27,30,Veracruz de Ignacio de la Llave,VER,39,Coatzacoalcos,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,795
796,1246165210,2009-06-28,19,Nuevo León,NL,46,San Nicolás de los Garza,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,2,1102,41,2,0,1,0,0,0,0,0,0,confrontations,0,NaN,NaN,NaN,-3,0,0,0,-1,NaN,NaN,NaN,0,just_wounded,796
797,1246165210,2009-06-28,10,Durango,DGO,25,San Bernardo,0,5,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,15,7,2750,0,5,0,1,0,0,0,0,0,0,confrontations,Inf,0,NaN,NaN,5,-1,0,0,1,-1,NaN,NaN,1,perfect_lethality,797
798,1246251610,2009-06-29,15,México,MEX,23,Coyotepec,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,798
799,1246251610,2009-06-29,12,Guerrero,GRO,1,Acapulco de Juárez,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,confrontations,Inf,NaN,NaN,NaN,2,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,799
800,1246251610,2009-06-29,30,Veracruz de Ignacio de la Llave,VER,28,Boca del Río,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,800
801,1246338010,2009-06-30,28,Tamaulipas,TAMPS,9,Ciudad Madero,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,832,1650,2,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,801
802,1246424410,2009-07-01,15,México,MEX,123,Luvianos,7,1,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,1,0,8,5,1e3,0,3,0,0,0,0,0,0,0,1,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,802
803,1246424410,2009-07-01,26,Sonora,SON,69,Yécora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,803
804,1246424410,2009-07-01,15,México,MEX,123,Luvianos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,804
805,1246424410,2009-07-01,32,Zacatecas,ZAC,17,Guadalupe,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,confrontations,3,NaN,NaN,NaN,2,0,0,0,0.5,NaN,NaN,NaN,0,dead.wounded,805
806,1246510810,2009-07-02,12,Guerrero,GRO,3,Ajuchitlán del Progreso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,180,6,0,0,1,0,0,0,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,806
807,1246597210,2009-07-03,9,Ciudad de México,CDMX,13,Xochimilco,3,4,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,confrontations,1,NaN,NaN,NaN,0,0,0,0,0,NaN,NaN,NaN,0,dead.wounded,807
808,1246597210,2009-07-03,8,Chihuahua,CHIH,37,Juárez,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,808
809,1246770010,2009-07-05,17,Morelos,MOR,12,Jojutla,0,2,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,confrontations,0.5,NaN,NaN,NaN,-1,0,0,0,-0.3333333333333333,NaN,NaN,NaN,0,dead.wounded,809
810,1246770010,2009-07-05,7,Chiapas,CHIS,87,Suchiate,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,confrontations,NaN,NaN,0,NaN,0,0,-1,0,NaN,NaN,-1,NaN,0,no_dead_wounded,810
811,1246856410,2009-07-06,25,Sinaloa,SIN,8,Elota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,confrontations,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,811
812,1246856410,2009-07-06,26,Sonora,SON,2,Agua Prieta,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,confrontations,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,812
813,1246942810,2009-07-07,16,Michoacán de Ocampo,MICH,38,Huetamo,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,1,235,12,3,0,1,0,0,0,0,0,0,confrontations,Inf,0,NaN,NaN,1,-1,0,0,1,-1,NaN,NaN,1,perfect_lethality,813
